,sale_date,lat,lng,community,sqft,sqft_scaled,sqft_lot,sqft_lot_scaled,h3_07,h3_08,h3_10,month,year,week,community_index,log_price_scaled,cls_community,cls_year,cls_week,cls_property,predicted_value,predicted_price
313,2025-01-01,47.7164079921175,-122.310809799413,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540bffffff,8828d540b7fffff,8a28d540b65ffff,1,2025,1,1,0.7656890790812908,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
314,2025-01-01,47.6996801047381,-122.310838776216,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540bffffff,8828d540b9fffff,8a28d540b8a7fff,1,2025,1,1,-0.053328502488386435,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
315,2025-01-01,47.6995360525562,-122.304583726108,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540bffffff,8828d540bdfffff,8a28d540bd0ffff,1,2025,1,1,0.151221745195106,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
316,2025-01-01,47.6705460571383,-122.310217942486,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540cffffff,8828d540c1fffff,8a28d540c0cffff,1,2025,1,5,1.0132138668813102,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
317,2025-01-01,47.6710050114162,-122.31043790815,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540cffffff,8828d540c3fffff,8a28d540c397fff,1,2025,1,1,1.8068181670981522,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
318,2025-01-01,47.6706979882534,-122.300923160754,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540cffffff,8828d540c5fffff,8a28d540c447fff,1,2025,1,1,-0.7144905564203043,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
319,2025-01-01,47.6730803449358,-122.303392013356,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540cffffff,8828d540c7fffff,8a28d540c7affff,1,2025,1,1,1.0189975919038181,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
320,2025-01-01,47.6673504032081,-122.319186805618,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540cffffff,8828d540cbfffff,8a28d540cad7fff,1,2025,1,1,1.5172925999626703,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
321,2025-01-01,47.6794262416463,-122.346109463784,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540dffffff,8828d540d3fffff,8a28d540d22ffff,1,2025,1,1,0.7390169301989981,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
322,2025-01-01,47.6765755499827,-122.325376728936,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540dffffff,8828d540d5fffff,8a28d540d407fff,1,2025,1,1,-0.02877605922974,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
323,2025-01-01,47.668968803967,-122.337704087988,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540dffffff,8828d540d9fffff,8a28d540d8affff,1,2025,1,1,0.28892372495866453,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
324,2025-01-01,47.6688323180009,-122.323784665088,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540cffffff,8828d540ddfffff,8a28d540dd87fff,1,2025,1,1,-0.36674231397922114,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
325,2025-01-01,47.6713704596884,-122.331229759138,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540dffffff,8828d540ddfffff,8a28d540dc5ffff,1,2025,1,1,0.8153325885591749,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
326,2025-01-01,47.6759598524362,-122.279216536841,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540effffff,8828d540e1fffff,8a28d540ec4ffff,1,2025,1,1,1.685925381015743,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
327,2025-01-01,47.6872472395624,-122.28924659627,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540effffff,8828d540e3fffff,8a28d540e2d7fff,1,2025,1,1,0.510582757743793,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
328,2025-01-01,47.7082450652064,-122.298106869431,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540bffffff,8828d540b5fffff,8a28d540b437fff,1,2025,1,1,-0.3138450644147631,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
329,2025-01-01,47.7046021514332,-122.313581000134,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540bffffff,8828d540b1fffff,8a28d540b177fff,1,2025,1,1,0.1786842084640787,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
330,2025-01-01,47.6990416398823,-122.294232583752,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540affffff,8828d540abfffff,8a28d540aaf7fff,1,2025,1,1,-0.559339161086866,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
331,2025-01-01,47.690694727372,-122.287776743984,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540affffff,8828d540a9fffff,8a28d540a827fff,1,2025,1,1,-0.0742485433953087,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
332,2025-01-01,47.6950203800636,-122.303750723779,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5408ffffff,8828d54087fffff,8a28d54086a7fff,1,2025,1,1,-0.3912947572378709,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
333,2025-01-01,47.6801845355774,-122.311691124844,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5408ffffff,8828d54089fffff,8a28d5408817fff,1,2025,1,1,-0.5865996871732364,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
334,2025-01-01,47.6868943318676,-122.31732002744,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5408ffffff,8828d5408bfffff,8a28d5408a9ffff,1,2025,1,1,1.1255926592808239,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
335,2025-01-01,47.6825216430847,-122.308110046653,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5408ffffff,8828d5408dfffff,8a28d5408c6ffff,1,2025,1,1,0.42507281335026526,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
336,2025-01-01,47.698049447052,-122.340132690777,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54091fffff,8a28d54093b7fff,1,2025,1,1,-0.23154868138331985,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
337,2025-01-01,47.6925014675688,-122.341745926654,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54091fffff,8a28d5409147fff,1,2025,1,1,-0.5059921019920496,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
338,2025-01-01,47.7011847172529,-122.348500959174,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54093fffff,8a28d5409257fff,1,2025,1,1,-1.1244535252820227,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
339,2025-01-01,47.6834192804813,-122.270223979097,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540effffff,8828d540e5fffff,8a28d540e4e7fff,1,2025,1,5,2.11561194537727,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
340,2025-01-01,47.7016547774904,-122.348359210865,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54093fffff,8a28d54092effff,1,2025,1,1,-0.3777506876671787,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
341,2025-01-01,47.6893449297106,-122.338154208367,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54099fffff,8a28d540988ffff,1,2025,1,1,0.28292058459232006,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
342,2025-01-01,47.6874485999428,-122.343151651774,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54099fffff,8a28d5409877fff,1,2025,1,1,-0.15928204628540574,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
343,2025-01-01,47.6929625585197,-122.34558588028,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d5409bfffff,8a28d5409aa7fff,1,2025,1,1,-0.6565582676377216,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
344,2025-01-01,47.6862253610678,-122.334046753726,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d5409dfffff,8a28d5409d67fff,1,2025,1,1,0.40105067544951356,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
345,2025-01-01,47.7022174689708,-122.282266900622,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540affffff,8828d540a1fffff,8a28d540a0d7fff,1,2025,1,1,0.7984984730340535,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
346,2025-01-01,47.7042382482622,-122.286372279378,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540affffff,8828d540a3fffff,8a28d540a39ffff,1,2025,1,1,-0.3606546816905414,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
347,2025-01-01,47.7089801179195,-122.282563196789,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540affffff,8828d540a7fffff,8a28d540a6effff,1,2025,1,1,0.40105067544951356,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
348,2025-01-01,47.695623372746,-122.326234067406,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5409ffffff,8828d54095fffff,8a28d5409427fff,1,2025,1,1,0.3848612069021584,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
349,2025-01-01,47.6891538406508,-122.303228024458,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5408ffffff,8828d54085fffff,8a28d5408467fff,1,2025,1,1,-0.002539507192568479,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
350,2025-01-01,47.6733260811705,-122.286588926573,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540effffff,8828d540e9fffff,8a28d540e8e7fff,1,2025,1,1,0.1419764274469758,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
351,2025-01-01,47.6743918181834,-122.279172394105,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540effffff,8828d540edfffff,8a28d540e897fff,1,2025,1,5,-0.2861762451054067,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
352,2025-01-01,47.7157617062795,-122.191767820388,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541affffff,8828d541a5fffff,8a28d541a52ffff,1,2025,1,1,0.1419764274469758,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
353,2025-01-01,47.7232201338398,-122.198886222188,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541affffff,8828d541a7fffff,8a28d541a627fff,1,2025,1,1,0.47994268219646025,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
354,2025-01-01,47.7140426918901,-122.211532987554,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541affffff,8828d541abfffff,8a28d541aa17fff,1,2025,1,1,-0.36674231397922114,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
355,2025-01-01,47.7222407450215,-122.228951776074,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541bffffff,8828d541b1fffff,8a28d541b11ffff,1,2025,1,1,-3.7126476892517126,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
356,2025-01-01,47.7295930233929,-122.233312065227,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541bffffff,8828d541b3fffff,8a28d541b2b7fff,1,2025,1,1,-0.6282572237772511,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
357,2025-01-01,47.7258066283013,-122.223928664153,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541bffffff,8828d541b5fffff,8a28d541b54ffff,1,2025,1,1,-0.22588857815854124,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
358,2025-01-01,47.7304439674861,-122.230514381865,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541bffffff,8828d541b7fffff,8a28d541b75ffff,1,2025,1,1,0.04689495215267397,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
359,2025-01-01,47.7130599194713,-122.233771033421,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5418ffffff,8828d541b9fffff,8a28d541b927fff,1,2025,1,5,-0.12629819631953412,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
360,2025-01-01,47.7202588791983,-122.220433349336,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541bffffff,8828d541bdfffff,8a28d541bcaffff,1,2025,1,1,-0.07612421293450708,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
361,2025-01-01,47.6891357316088,-122.211217546733,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541effffff,8828d541c5fffff,8a28d541c49ffff,1,2025,1,0,0.8307372398110408,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
362,2025-01-01,47.6875039053377,-122.204146548313,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541effffff,8828d541e9fffff,8a28d541e91ffff,1,2025,1,7,0.8307372398110408,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
363,2025-01-01,47.6914997847566,-122.214318704383,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d541effffff,8828d541ebfffff,8a28d541eb77fff,1,2025,1,0,1.9024658539834431,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
364,2025-01-01,47.606932712296,-122.287536219468,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5421ffffff,8828d54203fffff,8a28d542025ffff,1,2025,1,5,0.2846377522610947,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
365,2025-01-01,47.6038173838043,-122.306839337815,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5421ffffff,8828d54211fffff,8a28d54218dffff,1,2025,1,1,-0.6282572237772511,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
366,2025-01-01,47.6106721102112,-122.314908084909,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5421ffffff,8828d54213fffff,8a28d5421357fff,1,2025,1,1,-0.11617121100570431,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
367,2025-01-01,47.7193623363481,-122.248531655894,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5419ffffff,8828d54197fffff,8a28d541979ffff,1,2025,1,5,1.4303235330905186,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
368,2025-01-01,47.7141445760831,-122.222359104707,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5418ffffff,8828d54187fffff,8a28d541868ffff,1,2025,1,5,0.31865122703949395,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
369,2025-01-01,47.71014528052,-122.236135580359,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5418ffffff,8828d54183fffff,8a28d541821ffff,1,2025,1,1,1.200982761981234,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
370,2025-01-01,47.6695901463015,-122.135614875665,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5416ffffff,8828d54167fffff,8a28d54166b7fff,1,2025,1,7,1.136464727783538,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
371,2025-01-01,47.6659757473454,-122.16897536058,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5410ffffff,8828d54101fffff,8a28d5410c4ffff,1,2025,1,7,0.5556136935788742,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
372,2025-01-01,47.6751271491416,-122.176853425661,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5410ffffff,8828d54103fffff,8a28d54102affff,1,2025,1,7,0.34375791828130875,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
373,2025-01-01,47.6682734673019,-122.156777356341,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5410ffffff,8828d54105fffff,8a28d541624ffff,1,2025,1,7,1.0870302684382989,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
374,2025-01-01,47.6730953087939,-122.170075639613,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5410ffffff,8828d54107fffff,8a28d541072ffff,1,2025,1,7,1.4995538773628423,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
375,2025-01-01,47.6672301332965,-122.187988884555,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5410ffffff,8828d5410bfffff,8a28d5410a6ffff,1,2025,1,7,0.40105067544951356,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
376,2025-01-01,47.6808943786849,-122.206267592387,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5411ffffff,8828d54113fffff,8a28d5411237fff,1,2025,1,0,2.3551294534871032,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
377,2025-01-01,47.6808200304493,-122.197916780234,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5411ffffff,8828d54117fffff,8a28d541172ffff,1,2025,1,0,1.0419537040604063,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
378,2025-01-01,47.6766019561778,-122.297679526416,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540effffff,8828d540ebfffff,8a28d540ea67fff,1,2025,1,1,0.5136190931743325,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
379,2025-01-01,47.6662133701441,-122.200936147402,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5415ffffff,8828d54119fffff,8a28d5411917fff,1,2025,1,0,1.70596538555718,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
380,2025-01-01,47.6813329413795,-122.151701144453,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5412ffffff,8828d5412bfffff,8a28d5412a9ffff,1,2025,1,7,1.1036553338307753,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
381,2025-01-01,47.6893276955017,-122.176002458685,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5413ffffff,8828d54131fffff,8a28d5413077fff,1,2025,1,7,0.8786908532933865,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
382,2025-01-01,47.6913597849092,-122.178804821143,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5413ffffff,8828d54133fffff,8a28d5413317fff,1,2025,1,7,1.5609106680724276,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
383,2025-01-01,47.6891572817839,-122.161149243964,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5413ffffff,8828d54135fffff,8a28d541351ffff,1,2025,1,7,0.5923214745959772,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
384,2025-01-01,47.6966461848811,-122.174857219662,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5413ffffff,8828d54137fffff,8a28d541366ffff,1,2025,1,7,0.37671313942730994,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
385,2025-01-01,47.6894090673395,-122.182704531313,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5413ffffff,8828d5413bfffff,8a28d5413ad7fff,1,2025,1,0,-0.47212205112690053,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
386,2025-01-01,47.6654357210664,-122.130599407189,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5416ffffff,8828d54165fffff,8a28d54164f7fff,1,2025,1,7,-0.33051284089043237,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
387,2025-01-01,47.6711136173776,-122.148386132728,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5412ffffff,8828d54129fffff,8a28d5412907fff,1,2025,1,7,0.2639260019736278,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
388,2025-01-01,47.612178745749,-122.314516203922,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5421ffffff,8828d54213fffff,8a28d5421277fff,1,2025,1,1,-0.6565582676377216,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
389,2025-01-01,47.6910323498554,-122.312836196848,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5408ffffff,8828d54083fffff,8a28d5408397fff,1,2025,1,1,-0.883824030116716,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
390,2025-01-01,47.635075946496,-122.285004693683,16,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5405ffffff,8828d54059fffff,8a28d5405bb7fff,1,2025,1,0,1.282335198373661,0.1429627537727356,0.09703939408063889,0.12520404160022736,0.19412188231945038,13.368758201599121,639702.3125
391,2025-01-01,47.5307966583444,-121.854523425242,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42c4ffffff,8828d42c47fffff,8a28d42c47affff,1,2025,1,7,-0.5948566378673528,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
392,2025-01-01,47.5209553828916,-121.867684454444,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42c4ffffff,8828d42c4bfffff,8a28d42c4b87fff,1,2025,1,7,-0.7144905564203043,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
393,2025-01-01,47.5318285102598,-121.879877295232,235,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42c5ffffff,8828d42c55fffff,8a28d42c5577fff,1,2025,1,6,0.1786842084640787,0.4480283856391907,0.11464717984199524,0.12820403277873993,0.22830931842327118,13.92220687866211,1112596.375
394,2025-01-01,47.540790483255,-121.886129357682,235,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42c5ffffff,8828d42c57fffff,8a28d42c5657fff,1,2025,1,6,0.5407245985439021,0.4480283856391907,0.11464717984199524,0.12820403277873993,0.22830931842327118,13.92220687866211,1112596.375
395,2025-01-01,47.5149989622799,-121.872778637742,235,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42e3ffffff,8828d42e35fffff,8a28d42e3417fff,1,2025,1,6,-0.29497790544607305,0.4480283856391907,0.11464717984199524,0.12820403277873993,0.22830931842327118,13.92220687866211,1112596.375
396,2025-01-01,47.5197621136882,-121.883713256197,235,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42e3ffffff,8828d42e37fffff,8a28d42e3607fff,1,2025,1,6,0.6283164379285079,0.4480283856391907,0.11464717984199524,0.12820403277873993,0.22830931842327118,13.92220687866211,1112596.375
397,2025-01-01,47.5196034728992,-121.885474003604,235,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42e3ffffff,8828d42e37fffff,8a28d42e3677fff,1,2025,1,6,0.8935799483283586,0.4480283856391907,0.11464717984199524,0.12820403277873993,0.22830931842327118,13.92220687866211,1112596.375
398,2025-01-01,47.4947913761819,-121.771512757586,235,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d42f6ffffff,8828d42f6dfffff,8a28d42f6d5ffff,1,2025,1,6,0.4566256154353065,0.4480283856391907,0.11464717984199524,0.12820403277873993,0.22830931842327118,13.92220687866211,1112596.375
399,2025-01-01,47.3448206433126,-122.040962034916,832,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d4343ffffff,8828d43437fffff,8a28d4343297fff,1,2025,1,9,-0.22588857815854124,0.14471615850925446,0.08899767696857452,0.11779390275478363,0.1781906932592392,13.592384338378906,800013.875
400,2025-01-01,47.3366045430914,-122.055562057045,832,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d4343ffffff,8828d4343bfffff,8a28d4343a4ffff,1,2025,1,9,-0.9328228926168372,0.14471615850925446,0.08899767696857452,0.11779390275478363,0.1781906932592392,13.592384338378906,800013.875
401,2025-01-01,47.3020301468023,-122.035311361016,827,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d4344ffffff,8828d43447fffff,8a28d4344777fff,1,2025,1,8,-0.13544711120907624,0.19294649362564087,0.07961957901716232,0.10717502981424332,0.1595081388950348,13.81372356414795,998214.625
402,2025-01-01,47.3059528468562,-122.034018838942,827,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d4344ffffff,8828d43447fffff,8a28d434460ffff,1,2025,1,8,-0.6768829799761458,0.19294649362564087,0.07961957901716232,0.10717502981424332,0.1595081388950348,13.81372356414795,998214.625
403,2025-01-01,47.3016698020009,-122.035067952706,827,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d4344ffffff,8828d43447fffff,8a28d434472ffff,1,2025,1,8,-0.3913194731675246,0.19294649362564087,0.07961957901716232,0.10717502981424332,0.1595081388950348,13.81372356414795,998214.625
404,2025-01-01,47.3041755688547,-122.024201669014,827,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d4344ffffff,8828d4346bfffff,8a28d43444dffff,1,2025,1,8,-0.4558231653432117,0.19294649362564087,0.07961957901716232,0.10717502981424332,0.1595081388950348,13.81372356414795,998214.625
