community_id,num_locations,num_transactions,avg_sale_price,sale_price_std,price_per_sqft,locations,sale_price_trend,sale_price_volatility
276,13,40,1748041.25,686269.0970828698,512.8439918601443,"8928d548567ffff, 8928d548533ffff, 8928d548523ffff, 8928d548193ffff, 8928d54852bffff, 8928d548577ffff, 8928d548563ffff, 8928d548197ffff, 8928d54850fffff, 8928d548573ffff, 8928d54852fffff, 8928d54853bffff, 8928d548507ffff",0.052244178401667396,0.2691405956465847
277,11,67,1844884.014925373,558781.9038006593,578.5758780894365,"8928d54a12fffff, 8928d54ae93ffff, 8928d54ac5bffff, 8928d54ae97ffff, 8928d54ae83ffff, 8928d54ac4fffff, 8928d54ae9bffff, 8928d54ae87ffff, 8928d54aeb3ffff, 8928d54aebbffff, 8928d54ac4bffff",0.09365848465553855,0.4212149684373181
278,19,149,1289357.677852349,452395.88569084444,642.7492653956118,"8928d54a137ffff, 8928d54a10bffff, 8928d54a13bffff, 8928d54a10fffff, 8928d54a103ffff, 8928d54a12bffff, 8928d54a173ffff, 8928d54a123ffff, 8928d54a1abffff, 8928d54a1afffff, 8928d54a177ffff, 8928d54a133ffff, 8928d54a107ffff, 8928d54a127ffff, 8928d54a117ffff, 8928d54accfffff, 8928d54accbffff, 8928d54acdbffff, 8928d54a1a7ffff",0.07512837368830488,0.3800230806788281
279,15,50,1703405.0,972455.1114704473,659.902300442453,"8928d54aac7ffff, 8928d54aad7ffff, 8928d54aad3ffff, 8928d54aadbffff, 8928d54ae63ffff, 8928d5485a7ffff, 8928d5485afffff, 8928d54aac3ffff, 8928d54aa8bffff, 8928d54aa9bffff, 8928d54aacbffff, 8928d54ae67ffff, 8928d548537ffff, 8928d54aa13ffff, 8928d54ae6fffff",0.22638686340473838,0.9464932549117657
280,13,89,1866931.1460674158,477967.2199006569,580.8988549394962,"8928d54aec7ffff, 8928d54ae73ffff, 8928d54ae0bffff, 8928d54ae0fffff, 8928d54ae57ffff, 8928d54ae1bffff, 8928d54ae47ffff, 8928d54ae07ffff, 8928d54ae8bffff, 8928d54ae13ffff, 8928d54aed7ffff, 8928d54aec3ffff, 8928d54aecfffff",0.09429344313582493,0.5350512008905997
281,17,64,1517347.0625,391970.9671640584,648.1302456992687,"8928d54a31bffff, 8928d54a39bffff, 8928d54a02fffff, 8928d54a023ffff, 8928d54a15bffff, 8928d54a143ffff, 8928d54a393ffff, 8928d54a313ffff, 8928d54a153ffff, 8928d54a14bffff, 8928d54a147ffff, 8928d54a397ffff, 8928d54a027ffff, 8928d54a157ffff, 8928d54a387ffff, 8928d54a383ffff, 8928d54a30bffff",0.04670251596440754,0.3137058454035376
282,26,108,1525404.787037037,629998.8472696986,599.470868183349,"8928d54ae4bffff, 8928d5485b7ffff, 8928d5485d7ffff, 8928d548517ffff, 8928d54851bffff, 8928d5485bbffff, 8928d54ae5bffff, 8928d54a36fffff, 8928d54a32fffff, 8928d5485a3ffff, 8928d548593ffff, 8928d54a36bffff, 8928d54858bffff, 8928d54ae4fffff, 8928d5485abffff, 8928d548597ffff, 8928d54ae43ffff, 8928d5485d3ffff, 8928d5485c7ffff, 8928d548587ffff, 8928d54ae7bffff, 8928d548513ffff, 8928d54a367ffff, 8928d548583ffff, 8928d5485b3ffff, 8928d54858fffff",0.10077027957511021,0.5265269452776219
283,14,32,2237590.25,871373.9175847172,556.3737266069718,"8928d54ae27ffff, 8928d54aa93ffff, 8928d54ae2fffff, 8928d54aa87ffff, 8928d54a84fffff, 8928d54ae2bffff, 8928d54ae23ffff, 8928d54aa97ffff, 8928d54a853ffff, 8928d54aabbffff, 8928d54a85bffff, 8928d54aa8fffff, 8928d54a843ffff, 8928d54ae37ffff",0.06377378588180689,0.31086453362499994
284,19,141,1820272.8085106383,418503.16319625993,601.030692115083,"8928d54a3abffff, 8928d54a323ffff, 8928d54a327ffff, 8928d54a16fffff, 8928d54ae53ffff, 8928d54a163ffff, 8928d54aecbffff, 8928d54a16bffff, 8928d54a3a7ffff, 8928d54aed3ffff, 8928d54a337ffff, 8928d54a3a3ffff, 8928d54aedbffff, 8928d54a3afffff, 8928d54a3b7ffff, 8928d54a3b3ffff, 8928d54a17bffff, 8928d54a3bbffff, 8928d54a333ffff",0.022531106256286577,0.14772778631166095
285,3,4,725612.5,269238.85857867915,358.75165507931194,"8928d430a6bffff, 8928d430a7bffff, 8928d430a77ffff",-0.12135009854575274,0.5009018423939682
286,3,3,521666.6666666667,249209.86247649902,402.0666434459538,"8928d5c84c7ffff, 8928d5c8413ffff, 8928d5c841bffff",1.2795758928571428,2.006138392857143
287,69,106,863597.3679245283,251322.1639717814,374.3994619176355,"8928d4adbc7ffff, 8928d436647ffff, 8928d43667bffff, 8928d4adb0fffff, 8928d4ad923ffff, 8928d436657ffff, 8928d4adb1bffff, 8928d4ad937ffff, 8928d4ad933ffff, 8928d4adbc3ffff, 8928d4ad83bffff, 8928d4adaa3ffff, 8928d437523ffff, 8928d4adb03ffff, 8928d4adb57ffff, 8928d4375a7ffff, 8928d4375b3ffff, 8928d4adb0bffff, 8928d4adb47ffff, 8928d4adb77ffff, 8928d4adaafffff, 8928d4adb67ffff, 8928d4adba3ffff, 8928d4ad9abffff, 8928d4adb2fffff, 8928d4adb17ffff, 8928d4adb13ffff, 8928d4ad92fffff, 8928d4375abffff, 8928d4ada93ffff, 8928d437533ffff, 8928d4adbcfffff, 8928d437507ffff, 8928d4adb6bffff, 8928d4ad883ffff, 8928d4ad96bffff, 8928d437597ffff, 8928d4adab3ffff, 8928d437593ffff, 8928d4adb2bffff, 8928d4375bbffff, 8928d436673ffff, 8928d4366b3ffff, 8928d4adb33ffff, 8928d4adb53ffff, 8928d43647bffff, 8928d43752bffff, 8928d4ad863ffff, 8928d4adbcbffff, 8928d4ad903ffff, 8928d4ad9cfffff, 8928d4ad887ffff, 8928d4ad84fffff, 8928d43758fffff, 8928d4adb5bffff, 8928d4adaabffff, 8928d43752fffff, 8928d4ad93bffff, 8928d4adb27ffff, 8928d437517ffff, 8928d437503ffff, 8928d436653ffff, 8928d4ad8abffff, 8928d4ad86fffff, 8928d4ada87ffff, 8928d43753bffff, 8928d4ad907ffff, 8928d4adb23ffff, 8928d4375afffff",0.04888556443726287,0.3440851746375043
288,104,829,1526781.9686369118,748294.5346889519,782.8493817311358,"8928d558e07ffff, 8928d558e77ffff, 8928d558883ffff, 8928d558e03ffff, 8928d558ca3ffff, 8928d558c6fffff, 8928d558ebbffff, 8928d558c33ffff, 8928d55880fffff, 8928d558c4fffff, 8928d558c3bffff, 8928d558c63ffff, 8928d558833ffff, 8928d558e17ffff, 8928d55886fffff, 8928d558897ffff, 8928d558807ffff, 8928d558c6bffff, 8928d558e87ffff, 8928d55886bffff, 8928d55889bffff, 8928d558c23ffff, 8928d558c2bffff, 8928d558e33ffff, 8928d558c2fffff, 8928d558c07ffff, 8928d558cabffff, 8928d55888fffff, 8928d558a93ffff, 8928d558c67ffff, 8928d558a97ffff, 8928d558eb3ffff, 8928d558893ffff, 8928d558c0bffff, 8928d5588c7ffff, 8928d55883bffff, 8928d558c43ffff, 8928d558ab7ffff, 8928d558c17ffff, 8928d558847ffff, 8928d558c13ffff, 8928d5588c3ffff, 8928d558eb7ffff, 8928d5588cfffff, 8928d55882bffff, 8928d5588d3ffff, 8928d558877ffff, 8928d558817ffff, 8928d5588afffff, 8928d55884bffff, 8928d558cbbffff, 8928d55887bffff, 8928d5588dbffff, 8928d558e2fffff, 8928d558c03ffff, 8928d558813ffff, 8928d558e27ffff, 8928d558857ffff, 8928d55884fffff, 8928d558887ffff, 8928d558ea3ffff, 8928d558867ffff, 8928d558e37ffff, 8928d558c77ffff, 8928d558803ffff, 8928d558eafffff, 8928d558c7bffff, 8928d558d4bffff, 8928d558c0fffff, 8928d558c57ffff, 8928d558837ffff, 8928d55888bffff, 8928d558873ffff, 8928d5588b3ffff, 8928d55880bffff, 8928d5588abffff, 8928d5588a7ffff, 8928d558e3bffff, 8928d558ab3ffff, 8928d558ea7ffff, 8928d5588cbffff, 8928d558863ffff, 8928d558c8bffff, 8928d558853ffff, 8928d55885bffff, 8928d558bd3ffff, 8928d558c47ffff, 8928d558c1bffff, 8928d558eabffff, 8928d558e23ffff, 8928d558843ffff, 8928d558cafffff, 8928d558e2bffff, 8928d5588d7ffff, 8928d558c37ffff, 8928d558e0fffff, 8928d558cc7ffff, 8928d55881bffff, 8928d558e67ffff, 8928d558c4bffff, 8928d558823ffff, 8928d558c73ffff, 8928d558a87ffff, 8928d5588a3ffff",0.04275303560091218,0.25497157841848667
289,13,21,803473.8095238095,328154.40530156053,419.8138839830724,"8928d4225b3ffff, 8928d422537ffff, 8928d430b7bffff, 8928d4225afffff, 8928d430b3bffff, 8928d42259bffff, 8928d4225a3ffff, 8928d4225b7ffff, 8928d43566bffff, 8928d435663ffff, 8928d430b73ffff, 8928d4225d3ffff, 8928d4225bbffff",0.21047290473423136,0.6548483553812587
290,7,43,669684.8837209302,173133.3658997513,314.3874083634219,"8928d4adcabffff, 8928d4adc07ffff, 8928d4adcafffff, 8928d4adc33ffff, 8928d4adca7ffff, 8928d4adc0fffff, 8928d4adc3bffff",0.0590466358950747,0.3694226090827577
291,15,21,851420.9523809524,444603.2908742757,349.4412332922028,"8928d4ad427ffff, 8928d4ad503ffff, 8928d4ad543ffff, 8928d4ad50bffff, 8928d4ad54bffff, 8928d4ad55bffff, 8928d4ad553ffff, 8928d4ad5cfffff, 8928d4ad097ffff, 8928d4ad577ffff, 8928d4ad513ffff, 8928d4ac66bffff, 8928d4ad087ffff, 8928d4ad507ffff, 8928d4ad5c3ffff",0.1855905031597185,0.5422750757306046
292,14,19,724248.4210526316,340673.6222160775,365.0505646868194,"8928d4ad143ffff, 8928d4adedbffff, 8928d4adecbffff, 8928d4ad327ffff, 8928d4adec3ffff, 8928d4ad3b7ffff, 8928d4aded3ffff, 8928d4ad14fffff, 8928d4ad16fffff, 8928d4ad3b3ffff, 8928d4ad317ffff, 8928d4ade53ffff, 8928d4ad3a7ffff, 8928d4ade4bffff",0.19225931359188214,0.6295412281936084
293,7,15,715000.0,241719.67234794938,311.0350625971956,"8928d4ac057ffff, 8928d4ac003ffff, 8928d4ac04fffff, 8928d4ac00bffff, 8928d4ac05bffff, 8928d4ac2b7ffff, 8928d4ac01bffff",0.08115071411456941,0.3947644854138832
294,18,231,535796.5324675324,83936.65233775326,275.7250356705552,"8928d4ad187ffff, 8928d4ad1abffff, 8928d4ad1b3ffff, 8928d4ac24fffff, 8928d4ad1cbffff, 8928d4ac24bffff, 8928d4ac243ffff, 8928d4ad183ffff, 8928d4ad197ffff, 8928d4ad1c3ffff, 8928d4ad18bffff, 8928d4ad1d3ffff, 8928d4ad56fffff, 8928d4ad19bffff, 8928d4ad18fffff, 8928d4ad193ffff, 8928d4ad1c7ffff, 8928d4ad1d7ffff",0.009530944941677109,0.07037945977473928
295,14,20,758987.5,252953.7071654614,350.7926762799184,"8928d4ad4abffff, 8928d4af343ffff, 8928d4af347ffff, 8928d4af3cbffff, 8928d4af303ffff, 8928d4af36bffff, 8928d4af333ffff, 8928d4af323ffff, 8928d4af34fffff, 8928d4ad4b7ffff, 8928d4ad5dbffff, 8928d4ad5d3ffff, 8928d4af357ffff, 8928d4ad4afffff",0.04786320959871303,0.497530992413489
296,15,53,708110.7924528302,169668.91552449673,326.52358048844445,"8928d4ac313ffff, 8928d4ac33bffff, 8928d4adcb3ffff, 8928d4ac38bffff, 8928d4ac35bffff, 8928d4ac323ffff, 8928d4ac37bffff, 8928d4ac3abffff, 8928d4ac30fffff, 8928d4ac34fffff, 8928d4ac357ffff, 8928d4ac30bffff, 8928d4ac067ffff, 8928d4ac34bffff, 8928d4ac307ffff",0.053013002345977424,0.31826226399661023
297,23,307,539740.1628664496,154504.9515262531,340.5207137492345,"8928d4adcc3ffff, 8928d4adcc7ffff, 8928d4adccfffff, 8928d4adcd3ffff, 8928d4adc1bffff, 8928d4adccbffff, 8928d4ac26fffff, 8928d4adc03ffff, 8928d4adc8fffff, 8928d4adc83ffff, 8928d4adcd7ffff, 8928d4adc13ffff, 8928d4adc17ffff, 8928d4adcdbffff, 8928d4adc9bffff, 8928d4ac267ffff, 8928d4ad127ffff, 8928d4adc8bffff, 8928d4adc87ffff, 8928d4adc93ffff, 8928d4ad137ffff, 8928d4ac26bffff, 8928d4adc97ffff",0.03553420785677497,0.20933327674170316
298,14,18,822883.2777777778,250042.0754334948,428.74685551401245,"8928d4add8bffff, 8928d4add97ffff, 8928d4ac367ffff, 8928d4add2bffff, 8928d4ace4bffff, 8928d4add63ffff, 8928d4add93ffff, 8928d4ace5bffff, 8928d4add8fffff, 8928d4add83ffff, 8928d4add9bffff, 8928d4add33ffff, 8928d4ad997ffff, 8928d4add87ffff",0.08501420771741572,0.4955871006132539
299,14,145,570591.1931034483,134188.65580149088,308.7178978306468,"8928d4ac223ffff, 8928d4ac277ffff, 8928d4ac237ffff, 8928d4ac227ffff, 8928d4ac233ffff, 8928d4ac263ffff, 8928d4ac22fffff, 8928d4ac273ffff, 8928d4ac22bffff, 8928d4ac2afffff, 8928d4ac3cbffff, 8928d4ac23bffff, 8928d4ac20bffff, 8928d4ac2abffff",0.03215822596054478,0.2406918439133546
300,24,158,515361.63924050634,162441.84458680055,361.1317518730049,"8928d4adc5bffff, 8928d4adc4bffff, 8928d4adc43ffff, 8928d4adc53ffff, 8928d4adc57ffff, 8928d4ade97ffff, 8928d4adeafffff, 8928d4adc4fffff, 8928d4adebbffff, 8928d4adc0bffff, 8928d4adc7bffff, 8928d4adc73ffff, 8928d4ad8dbffff, 8928d4ad8d7ffff, 8928d4adea3ffff, 8928d4ade87ffff, 8928d4adeb3ffff, 8928d4adc47ffff, 8928d4ade07ffff, 8928d4adea7ffff, 8928d4adc6bffff, 8928d4adeb7ffff, 8928d4ade93ffff, 8928d4adeabffff",0.035644293756251215,0.26924259044336557
301,3,3,1196666.6666666667,214527.90546272116,311.2273357722476,"8928d0861dbffff, 8928d0861c7ffff, 8928d0861cbffff",0.2190934065934066,0.209478021978022
302,3,4,903750.0,236415.28609630978,421.9962922461139,"8928d4284a7ffff, 8928d4284a3ffff, 8928d4285d3ffff",0.30344855967078194,0.5925418257861065
303,139,910,1453937.3252747252,561351.6695240469,547.2338021950137,"8928d5513afffff, 8928d55156fffff, 8928d55103bffff, 8928d551123ffff, 8928d551e9bffff, 8928d551177ffff, 8928d551167ffff, 8928d551193ffff, 8928d5510b7ffff, 8928d551e93ffff, 8928d551ecfffff, 8928d551317ffff, 8928d55101bffff, 8928d55112fffff, 8928d551e97ffff, 8928d551ecbffff, 8928d551023ffff, 8928d5510abffff, 8928d5513a7ffff, 8928d55114bffff, 8928d551e83ffff, 8928d551547ffff, 8928d55116bffff, 8928d551567ffff, 8928d551573ffff, 8928d551153ffff, 8928d5513b3ffff, 8928d55117bffff, 8928d5513bbffff, 8928d55116fffff, 8928d5510b3ffff, 8928d551043ffff, 8928d551113ffff, 8928d55100bffff, 8928d5513abffff, 8928d5513b7ffff, 8928d551e8bffff, 8928d5510bbffff, 8928d55113bffff, 8928d55105bffff, 8928d55114fffff, 8928d5511c7ffff, 8928d55154fffff, 8928d5511c3ffff, 8928d5511d3ffff, 8928d551563ffff, 8928d55109bffff, 8928d551327ffff, 8928d551073ffff, 8928d551ed7ffff, 8928d551057ffff, 8928d55104fffff, 8928d55162fffff, 8928d551387ffff, 8928d551037ffff, 8928d55102fffff, 8928d551163ffff, 8928d551383ffff, 8928d551627ffff, 8928d55115bffff, 8928d551323ffff, 8928d551143ffff, 8928d5511cfffff, 8928d551027ffff, 8928d551013ffff, 8928d551e53ffff, 8928d551147ffff, 8928d55106fffff, 8928d551e17ffff, 8928d5513a3ffff, 8928d551397ffff, 8928d5510afffff, 8928d551053ffff, 8928d55108bffff, 8928d551047ffff, 8928d551003ffff, 8928d551ec3ffff, 8928d551033ffff, 8928d551333ffff, 8928d551117ffff, 8928d551edbffff, 8928d5511cbffff, 8928d551577ffff, 8928d551063ffff, 8928d55108fffff, 8928d5511dbffff, 8928d551307ffff, 8928d551337ffff, 8928d551173ffff, 8928d55157bffff, 8928d5510a3ffff, 8928d55138fffff, 8928d551107ffff, 8928d551083ffff, 8928d55111bffff, 8928d551e13ffff, 8928d551007ffff, 8928d551463ffff, 8928d551133ffff, 8928d551543ffff, 8928d551ec7ffff, 8928d551077ffff, 8928d551ed3ffff, 8928d551157ffff, 8928d551297ffff, 8928d551e8fffff, 8928d55156bffff, 8928d551677ffff, 8928d551663ffff, 8928d5510cbffff, 8928d551087ffff, 8928d551667ffff, 8928d5510dbffff, 8928d5511d7ffff, 8928d55152bffff, 8928d551623ffff, 8928d55107bffff, 8928d5510c7ffff, 8928d55146bffff, 8928d5510d3ffff, 8928d5510c3ffff, 8928d5510cfffff, 8928d5516a3ffff, 8928d5510d7ffff, 8928d55146fffff, 8928d551293ffff, 8928d5516a7ffff, 8928d55110fffff, 8928d55162bffff, 8928d55110bffff, 8928d55112bffff, 8928d551637ffff, 8928d55166fffff, 8928d5510a7ffff, 8928d5516b7ffff, 8928d55153bffff, 8928d551103ffff, 8928d551017ffff, 8928d55118bffff",0.022408540990458994,0.1719236259809634
304,1,1,200000.0,0.0,273.972602739726,8928d40662bffff,,
305,1,1,720000.0,0.0,303.7974683544304,8928d4a897bffff,,
306,118,224,992729.7053571428,456639.1808543805,470.46174690323886,"8928d094e27ffff, 8928d094a97ffff, 8928d095d33ffff, 8928d09438bffff, 8928d09412fffff, 8928d094803ffff, 8928d096a6fffff, 8928d094cc7ffff, 8928d09406bffff, 8928d094ccbffff, 8928d0948dbffff, 8928d094cd3ffff, 8928d09402fffff, 8928d0943cfffff, 8928d094cc3ffff, 8928d0941a7ffff, 8928d0941b7ffff, 8928d094163ffff, 8928d0943c7ffff, 8928d094eabffff, 8928d094ec7ffff, 8928d094117ffff, 8928d0948c7ffff, 8928d09480bffff, 8928d09487bffff, 8928d094c53ffff, 8928d094c5bffff, 8928d096b47ffff, 8928d0941afffff, 8928d094c4fffff, 8928d0941a3ffff, 8928d094c0bffff, 8928d0943d3ffff, 8928d094463ffff, 8928d094c83ffff, 8928d094ecfffff, 8928d096a6bffff, 8928d094817ffff, 8928d0943bbffff, 8928d0946a7ffff, 8928d094cdbffff, 8928d09431bffff, 8928d094aabffff, 8928d094e77ffff, 8928d09416bffff, 8928d094873ffff, 8928d0948d3ffff, 8928d094127ffff, 8928d094e2fffff, 8928d094eb7ffff, 8928d095d07ffff, 8928d094e0bffff, 8928d096a43ffff, 8928d094197ffff, 8928d09430bffff, 8928d096a7bffff, 8928d096a4bffff, 8928d094ad7ffff, 8928d096a47ffff, 8928d094a17ffff, 8928d094107ffff, 8928d094e97ffff, 8928d095d6bffff, 8928d094c73ffff, 8928d096a53ffff, 8928d094c43ffff, 8928d094e87ffff, 8928d09481bffff, 8928d094a1bffff, 8928d094393ffff, 8928d09413bffff, 8928d094e1bffff, 8928d094063ffff, 8928d094c1bffff, 8928d09438fffff, 8928d095da7ffff, 8928d094eb3ffff, 8928d094ea3ffff, 8928d095dabffff, 8928d094c97ffff, 8928d094bc3ffff, 8928d094137ffff, 8928d095d3bffff, 8928d094bd3ffff, 8928d094093ffff, 8928d094c7bffff, 8928d094293ffff, 8928d094a23ffff, 8928d094cb3ffff, 8928d094a9bffff, 8928d09488fffff, 8928d094a87ffff, 8928d0943a3ffff, 8928d0943dbffff, 8928d094843ffff, 8928d094e03ffff, 8928d096b5bffff, 8928d094cbbffff, 8928d094ccfffff, 8928d096a67ffff, 8928d0940c3ffff, 8928d09598fffff, 8928d094bdbffff, 8928d094ebbffff, 8928d096a77ffff, 8928d094edbffff, 8928d096a5bffff, 8928d094c93ffff, 8928d095d37ffff, 8928d094c9bffff, 8928d0941c3ffff, 8928d094c4bffff, 8928d094043ffff, 8928d094313ffff, 8928d094103ffff, 8928d09409bffff, 8928d0943a7ffff, 8928d094397ffff",0.09679069791304984,0.49280297849005184
307,36,368,813996.2146739131,248232.2277096833,555.3485194538229,"8928d540b0fffff, 8928d540b23ffff, 8928d540b6bffff, 8928d540b63ffff, 8928d54e553ffff, 8928d54e5c7ffff, 8928d54e51bffff, 8928d54e5c3ffff, 8928d54e517ffff, 8928d540b67ffff, 8928d54e593ffff, 8928d54e50bffff, 8928d54e5cbffff, 8928d54e58bffff, 8928d540b73ffff, 8928d540b6fffff, 8928d54e573ffff, 8928d54e5d3ffff, 8928d54e5d7ffff, 8928d540b2bffff, 8928d54e587ffff, 8928d540b3bffff, 8928d54e503ffff, 8928d54e59bffff, 8928d540b2fffff, 8928d54e58fffff, 8928d540b77ffff, 8928d54e557ffff, 8928d54e547ffff, 8928d54e513ffff, 8928d54e5bbffff, 8928d54e5cfffff, 8928d54e4a7ffff, 8928d54e583ffff, 8928d54e597ffff, 8928d54e5dbffff",0.01982754247897031,0.19332951831114698
308,35,256,775833.9765625,204734.8631928074,499.51269594485166,"8928d545353ffff, 8928d545343ffff, 8928d54535bffff, 8928d54ec13ffff, 8928d54ec87ffff, 8928d54ecc7ffff, 8928d54526fffff, 8928d545267ffff, 8928d545273ffff, 8928d54e1a7ffff, 8928d54eccfffff, 8928d54ec9bffff, 8928d54ec93ffff, 8928d545263ffff, 8928d54ecd7ffff, 8928d54ec8bffff, 8928d54534bffff, 8928d54ecbbffff, 8928d54ecc3ffff, 8928d54ecb3ffff, 8928d54527bffff, 8928d54ecd3ffff, 8928d54526bffff, 8928d54e1b7ffff, 8928d54ecabffff, 8928d545357ffff, 8928d54ec83ffff, 8928d54eca3ffff, 8928d545277ffff, 8928d54ecb7ffff, 8928d54ecdbffff, 8928d54522bffff, 8928d54ec17ffff, 8928d54534fffff, 8928d54ec8fffff",0.03070573332182253,0.30936364090898977
309,45,275,885132.1527272727,285879.07374687184,468.18307626518873,"8928d54e327ffff, 8928d54c58bffff, 8928d54e323ffff, 8928d54c593ffff, 8928d54e3abffff, 8928d54ee43ffff, 8928d54c597ffff, 8928d54ee47ffff, 8928d54e363ffff, 8928d54c5b7ffff, 8928d54c5a3ffff, 8928d54e303ffff, 8928d54c5d7ffff, 8928d54e333ffff, 8928d54e32fffff, 8928d54c58fffff, 8928d54e377ffff, 8928d54c5bbffff, 8928d54c5c7ffff, 8928d54c5a7ffff, 8928d54e317ffff, 8928d54c587ffff, 8928d54c513ffff, 8928d54e30fffff, 8928d54e313ffff, 8928d54e33bffff, 8928d54e36fffff, 8928d54ee5bffff, 8928d54e337ffff, 8928d54ee4bffff, 8928d54c583ffff, 8928d54c5b3ffff, 8928d54e307ffff, 8928d54e367ffff, 8928d54ee6bffff, 8928d54c59bffff, 8928d54e373ffff, 8928d54e32bffff, 8928d54e30bffff, 8928d54c5d3ffff, 8928d54e36bffff, 8928d54c517ffff, 8928d54ee4fffff, 8928d54c5abffff, 8928d54ee7bffff",0.026636059663066765,0.21475711789645696
310,26,253,916631.1699604744,529634.5580641216,526.1676801553718,"8928d54e42bffff, 8928d54e433ffff, 8928d54e093ffff, 8928d54e473ffff, 8928d54e43bffff, 8928d54e55bffff, 8928d54e0d7ffff, 8928d54e46fffff, 8928d54e54fffff, 8928d54e083ffff, 8928d54e437ffff, 8928d54e427ffff, 8928d54e40fffff, 8928d54e08fffff, 8928d54e0b3ffff, 8928d54e08bffff, 8928d54e463ffff, 8928d54e54bffff, 8928d54e42fffff, 8928d54e467ffff, 8928d54e423ffff, 8928d54e543ffff, 8928d54e477ffff, 8928d54e09bffff, 8928d54e097ffff, 8928d54e087ffff",0.11098462098981696,0.5554776857402088
311,26,272,738752.5110294118,197197.45876828383,526.1146016345954,"8928d545667ffff, 8928d54e5a7ffff, 8928d545217ffff, 8928d5452d7ffff, 8928d54521bffff, 8928d545203ffff, 8928d545257ffff, 8928d5452c7ffff, 8928d54528bffff, 8928d5452c3ffff, 8928d545243ffff, 8928d54e537ffff, 8928d5452cfffff, 8928d5452dbffff, 8928d545253ffff, 8928d54529bffff, 8928d545213ffff, 8928d5452d3ffff, 8928d54566fffff, 8928d54520fffff, 8928d54528fffff, 8928d54520bffff, 8928d545247ffff, 8928d5452cbffff, 8928d545207ffff, 8928d54e5afffff",0.026185002912091866,0.1908846820086877
312,35,244,758941.5983606557,220863.47647042276,514.0125002976663,"8928d54ee83ffff, 8928d54ee1bffff, 8928d54ee8fffff, 8928d54ee03ffff, 8928d54ee0fffff, 8928d54eecfffff, 8928d54ee57ffff, 8928d54eedbffff, 8928d54ee17ffff, 8928d54ee0bffff, 8928d54ee2fffff, 8928d54ee67ffff, 8928d54ee77ffff, 8928d54eed3ffff, 8928d54ee13ffff, 8928d54ee8bffff, 8928d54ee73ffff, 8928d54ee2bffff, 8928d54ea93ffff, 8928d54eea3ffff, 8928d54ee33ffff, 8928d54ee23ffff, 8928d54eeafffff, 8928d54ee53ffff, 8928d54ee63ffff, 8928d54ee37ffff, 8928d54ee07ffff, 8928d54eec7ffff, 8928d54eec3ffff, 8928d54ea97ffff, 8928d54eeabffff, 8928d54eecbffff, 8928d54eed7ffff, 8928d54ee3bffff, 8928d54eebbffff",0.024596805084326177,0.19150909940968447
313,35,246,790126.5487804879,242967.7348664505,524.8676989000087,"8928d54e3bbffff, 8928d54e17bffff, 8928d54e147ffff, 8928d54e107ffff, 8928d54e163ffff, 8928d54e12bffff, 8928d54e15bffff, 8928d54e143ffff, 8928d54e173ffff, 8928d54e387ffff, 8928d54e10bffff, 8928d54e127ffff, 8928d54e14fffff, 8928d54e1afffff, 8928d54e1abffff, 8928d54e13bffff, 8928d54e177ffff, 8928d54eccbffff, 8928d54e3a7ffff, 8928d54e103ffff, 8928d54e16bffff, 8928d54ee93ffff, 8928d54e16fffff, 8928d54e123ffff, 8928d54e3b7ffff, 8928d54e133ffff, 8928d54e137ffff, 8928d54e10fffff, 8928d54e3b3ffff, 8928d54ee9bffff, 8928d54e12fffff, 8928d54e14bffff, 8928d54e3afffff, 8928d54e167ffff, 8928d54e3a3ffff",0.029047792264370917,0.22758023660241253
314,24,178,822310.6292134832,248516.67168454893,515.7132405708629,"8928d54560bffff, 8928d54e5b3ffff, 8928d540b27ffff, 8928d545657ffff, 8928d5456cfffff, 8928d545647ffff, 8928d54564fffff, 8928d545643ffff, 8928d545663ffff, 8928d54e5b7ffff, 8928d54565bffff, 8928d54e5a3ffff, 8928d54560fffff, 8928d54561bffff, 8928d545607ffff, 8928d54566bffff, 8928d54564bffff, 8928d545673ffff, 8928d545653ffff, 8928d54567bffff, 8928d5456cbffff, 8928d545677ffff, 8928d545603ffff, 8928d540b37ffff",0.04097129150965381,0.29525936863149094
315,17,127,1157903.3700787402,471156.9207440893,505.4932156224715,"8928d54f10bffff, 8928d54f147ffff, 8928d54f037ffff, 8928d54f143ffff, 8928d54f14fffff, 8928d54f153ffff, 8928d54f14bffff, 8928d54f397ffff, 8928d54f023ffff, 8928d54f027ffff, 8928d54f15bffff, 8928d54f10fffff, 8928d54f3b7ffff, 8928d54f103ffff, 8928d54f02fffff, 8928d54f157ffff, 8928d54f3b3ffff",0.08333412851458748,0.43322494009384527
316,19,166,795761.686746988,188339.80376701645,516.3660594242441,"8928d54ec4fffff, 8928d54ec4bffff, 8928d54ec47ffff, 8928d54ec5bffff, 8928d54ec77ffff, 8928d54ec63ffff, 8928d54eeb3ffff, 8928d54ee97ffff, 8928d54ec03ffff, 8928d54ec53ffff, 8928d54ec73ffff, 8928d54ec0bffff, 8928d54eeb7ffff, 8928d54ec43ffff, 8928d54ec67ffff, 8928d54ec7bffff, 8928d54ec0fffff, 8928d54ec57ffff, 8928d54ee87ffff",0.0275049695869608,0.20881677053926967
